200,228,blue,-3.212686,0.927154,8.135247
214,258,blue,-1.598159,0.915086,4.519582
214,254,blue,-1.598159,0.861752,4.519582
460,264,yellow,1.513657,0.895577,4.067624
214,254,blue,-1.598159,0.861752,4.519582
460,264,yellow,1.513657,0.895577,4.067624
212,258,blue,-1.624825,0.915086,4.519582
462,254,yellow,1.708508,0.861752,4.519582
460,264,yellow,1.513657,0.895577,4.067624
214,254,blue,-1.598159,0.861752,4.519582
214,256,blue,-1.598159,0.888419,4.519582
218,256,blue,-1.544825,0.888419,4.519582
214,256,blue,-1.598159,0.888419,4.519582
462,254,yellow,1.708508,0.861752,4.519582
462,252,yellow,1.708508,0.835086,4.519582
