106,224,blue,-5.468686,0.831154,8.135247
108,224,blue,-5.420686,0.831154,8.135247
160,234,blue,-3.477238,0.892629,6.779373
158,236,blue,-3.517238,0.932629,6.779373
162,234,blue,-3.437238,0.892629,6.779373
106,222,blue,-5.468686,0.783154,8.135247
158,236,blue,-3.517238,0.932629,6.779373
512,278,yellow,1.425105,0.709051,2.711749
318,232,yellow,-0.380686,1.023154,8.135247
158,236,blue,-3.517238,0.932629,6.779373
316,236,yellow,-0.428686,1.119154,8.135247
160,234,blue,-3.477238,0.892629,6.779373
316,234,yellow,-0.428686,1.071154,8.135247
