386,234,big orange,1.042762,0.892629,6.779373
386,226,orange,1.042762,0.732629,6.779373
360,218,orange,0.627314,0.687154,8.135247
360,224,orange,0.784143,1.038943,10.169059
360,224,orange,0.784143,1.038943,10.169059
386,226,orange,1.042762,0.732629,6.779373
386,234,big orange,1.042762,0.892629,6.779373
222,238,big orange,-2.237238,0.972629,6.779373
386,226,orange,1.042762,0.732629,6.779373
384,236,big orange,1.002762,0.932629,6.779373
360,226,orange,0.784143,1.098943,10.169059
222,238,big orange,-2.237238,0.972629,6.779373
458,256,yellow,1.489657,0.799577,4.067624
386,234,big orange,1.042762,0.892629,6.779373
