576,284,yellow,2.641506,1.032343,3.697839
142,256,blue,-2.877929,0.999471,5.084529
128,256,blue,-3.087929,0.999471,5.084529
580,282,yellow,2.685143,1.010525,3.697839
134,246,blue,-2.997929,0.849471,5.084529
128,256,blue,-3.087929,0.999471,5.084529
142,254,blue,-3.289061,1.107967,5.810891
382,236,blue,0.962762,0.932629,6.779373
132,246,blue,-4.037238,1.132629,6.779373
138,246,blue,-2.937929,0.849471,5.084529
382,234,blue,0.962762,0.892629,6.779373
380,234,blue,0.922762,0.892629,6.779373
138,246,blue,-2.937929,0.849471,5.084529
128,256,blue,-3.087929,0.999471,5.084529
