94,254,blue,-3.597929,0.969471,5.084529
134,224,blue,-5.995857,1.038943,10.169059
72,218,blue,-7.855857,0.858943,10.169059
94,250,blue,-3.597929,0.909471,5.084529
94,254,blue,-3.597929,0.969471,5.084529
134,224,blue,-5.995857,1.038943,10.169059
100,252,blue,-3.507929,0.939471,5.084529
94,248,blue,-3.597929,0.879471,5.084529
96,248,blue,-3.567929,0.879471,5.084529
94,252,blue,-3.597929,0.939471,5.084529
98,252,blue,-3.537929,0.939471,5.084529
312,244,yellow,-0.437238,1.092629,6.779373
308,242,yellow,-0.517238,1.052629,6.779373
96,250,blue,-3.567929,0.909471,5.084529
94,252,blue,-3.597929,0.939471,5.084529
308,244,yellow,-0.517238,1.092629,6.779373
