126,270,blue,-2.494343,0.967577,4.067624
142,270,blue,-2.558159,1.075086,4.519582
146,272,blue,-2.504825,1.101752,4.519582
418,282,yellow,1.009657,1.111577,4.067624
126,270,blue,-2.494343,0.967577,4.067624
144,272,blue,-2.531492,1.101752,4.519582
142,270,blue,-2.558159,1.075086,4.519582
132,260,blue,-2.422343,0.847577,4.067624
132,260,blue,-2.422343,0.847577,4.067624
142,268,blue,-2.558159,1.048419,4.519582
126,270,blue,-2.494343,0.967577,4.067624
428,260,yellow,1.129657,0.847577,4.067624
138,256,blue,-2.350343,0.799577,4.067624
66,234,blue,-5.357238,0.892629,6.779373
