158,288,yellow,-1.758619,0.986314,3.389686
184,282,yellow,-1.498619,0.926314,3.389686
188,284,yellow,-1.458619,0.946314,3.389686
534,260,yellow,3.002071,1.059471,5.084529
542,280,orange,2.081381,0.906314,3.389686
194,234,blue,-2.797238,0.892629,6.779373
542,272,orange,6.244143,2.478943,10.169059
196,234,blue,-2.757238,0.892629,6.779373
174,256,yellow,-1.598619,0.666314,3.389686
542,272,orange,6.244143,2.478943,10.169059
194,232,blue,-2.797238,0.852629,6.779373
194,232,blue,-2.797238,0.852629,6.779373
532,258,yellow,3.962762,1.372629,6.779373
548,260,yellow,3.212071,1.059471,5.084529
