500,260,orange,2.215175,0.941752,4.519582
450,234,orange,2.787314,1.071154,8.135247
50,250,blue,-4.257929,0.909471,5.084529
210,226,orange,-3.715857,1.098943,10.169059
334,234,orange,0.003314,1.071154,8.135247
450,234,orange,2.787314,1.071154,8.135247
534,234,orange,4.803314,1.071154,8.135247
500,260,orange,2.215175,0.941752,4.519582
534,234,orange,4.803314,1.071154,8.135247
500,260,orange,2.215175,0.941752,4.519582
500,264,orange,2.215175,0.995086,4.519582
534,232,orange,4.803314,1.023154,8.135247
500,260,orange,2.215175,0.941752,4.519582
334,234,orange,0.003314,1.071154,8.135247
